Name,Ash Name,Icon,Upgrade,Info 1,Info 2,Caption,FP Cost,HP Cost,HP,Defense,Standard Negation,Slash Negation,Strike Negation,Pierce Negation,Magic Negation,Fire Negation,Lightning Negation,Holy Negation,Poison,Rot,Blood,Frost,Sleep,Madness,Death Blight,Upgrade Type,Upgrade Cost,Drop Type,Achievement,NPC ID,ReinforcementSpEffect ID,ID,Ash ID,Icon ID,Sort Group ID,Sort ID
Marionette Soldier Ashes +1,Marionette Soldier Ashes,#REF!,1,Summons two marionette soldier spirits,Marionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two marionette soldiers.

Spirits of marionette soldiers created to serve a sorcerer.
These marionettes are archers, each equipped with a pair of bows.
On the verge of falling apart, they are ill-disciplined and attack without warning.",67,-,721,102,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,994,1,No,138500000,290001,225001,225,133,20,55401
Marionette Soldier Ashes +2,Marionette Soldier Ashes,#REF!,2,Summons two marionette soldier spirits,Marionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two marionette soldiers.

Spirits of marionette soldiers created to serve a sorcerer.
These marionettes are archers, each equipped with a pair of bows.
On the verge of falling apart, they are ill-disciplined and attack without warning.",67,-,"1,021",105,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,1278,1,No,138500000,290002,225002,225,133,20,55402
Marionette Soldier Ashes +3,Marionette Soldier Ashes,#REF!,3,Summons two marionette soldier spirits,Marionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two marionette soldiers.

Spirits of marionette soldiers created to serve a sorcerer.
These marionettes are archers, each equipped with a pair of bows.
On the verge of falling apart, they are ill-disciplined and attack without warning.",67,-,"1,276",107,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,1562,1,No,138500000,290003,225003,225,133,20,55403
Marionette Soldier Ashes +4,Marionette Soldier Ashes,#REF!,4,Summons two marionette soldier spirits,Marionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two marionette soldiers.

Spirits of marionette soldiers created to serve a sorcerer.
These marionettes are archers, each equipped with a pair of bows.
On the verge of falling apart, they are ill-disciplined and attack without warning.",67,-,"1,355",109,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,1846,1,No,138500000,290004,225004,225,133,20,55404
Marionette Soldier Ashes +5,Marionette Soldier Ashes,#REF!,5,Summons two marionette soldier spirits,Marionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two marionette soldiers.

Spirits of marionette soldiers created to serve a sorcerer.
These marionettes are archers, each equipped with a pair of bows.
On the verge of falling apart, they are ill-disciplined and attack without warning.",67,-,"1,513",110,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,2130,1,No,138500000,290005,225005,225,133,20,55405
Marionette Soldier Ashes +6,Marionette Soldier Ashes,#REF!,6,Summons two marionette soldier spirits,Marionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two marionette soldiers.

Spirits of marionette soldiers created to serve a sorcerer.
These marionettes are archers, each equipped with a pair of bows.
On the verge of falling apart, they are ill-disciplined and attack without warning.",67,-,"1,830",111,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,2414,1,No,138500000,290006,225006,225,133,20,55406
Marionette Soldier Ashes +7,Marionette Soldier Ashes,#REF!,7,Summons two marionette soldier spirits,Marionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two marionette soldiers.

Spirits of marionette soldiers created to serve a sorcerer.
These marionettes are archers, each equipped with a pair of bows.
On the verge of falling apart, they are ill-disciplined and attack without warning.",67,-,"2,322",114,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,2698,1,No,138500000,290007,225007,225,133,20,55407
Marionette Soldier Ashes +8,Marionette Soldier Ashes,#REF!,8,Summons two marionette soldier spirits,Marionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two marionette soldiers.

Spirits of marionette soldiers created to serve a sorcerer.
These marionettes are archers, each equipped with a pair of bows.
On the verge of falling apart, they are ill-disciplined and attack without warning.",67,-,"3,087",117,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,2982,1,No,138500000,290008,225008,225,133,20,55408
Marionette Soldier Ashes +9,Marionette Soldier Ashes,#REF!,9,Summons two marionette soldier spirits,Marionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two marionette soldiers.

Spirits of marionette soldiers created to serve a sorcerer.
These marionettes are archers, each equipped with a pair of bows.
On the verge of falling apart, they are ill-disciplined and attack without warning.",67,-,"3,695",118,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,3550,1,No,138500000,290009,225009,225,133,20,55409
Marionette Soldier Ashes +10,Marionette Soldier Ashes,#REF!,10,Summons two marionette soldier spirits,Marionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two marionette soldiers.

Spirits of marionette soldiers created to serve a sorcerer.
These marionettes are archers, each equipped with a pair of bows.
On the verge of falling apart, they are ill-disciplined and attack without warning.",67,-,"3,871",120,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,0,1,No,138500000,290010,225010,225,133,20,55410
Avionette Soldier Ashes,Avionette Soldier Ashes,#REF!,0,Summons two avionette soldier spirits,Avionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two avionette soldiers.

Spirits of marionette soldiers with avian features that were created to serve a sorcerer.
Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots.
Can sometimes malfunction when damaged.",67,-,646,100,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,710,1,No,138601100,290000,226000,226,134,20,55500
Avionette Soldier Ashes +1,Avionette Soldier Ashes,#REF!,1,Summons two avionette soldier spirits,Avionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two avionette soldiers.

Spirits of marionette soldiers with avian features that were created to serve a sorcerer.
Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots.
Can sometimes malfunction when damaged.",67,-,828,102,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,994,1,No,138601100,290001,226001,226,134,20,55501
Avionette Soldier Ashes +2,Avionette Soldier Ashes,#REF!,2,Summons two avionette soldier spirits,Avionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two avionette soldiers.

Spirits of marionette soldiers with avian features that were created to serve a sorcerer.
Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots.
Can sometimes malfunction when damaged.",67,-,"1,171",105,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,1278,1,No,138601100,290002,226002,226,134,20,55502
Avionette Soldier Ashes +3,Avionette Soldier Ashes,#REF!,3,Summons two avionette soldier spirits,Avionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two avionette soldiers.

Spirits of marionette soldiers with avian features that were created to serve a sorcerer.
Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots.
Can sometimes malfunction when damaged.",67,-,"1,464",107,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,1562,1,No,138601100,290003,226003,226,134,20,55503
Avionette Soldier Ashes +4,Avionette Soldier Ashes,#REF!,4,Summons two avionette soldier spirits,Avionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two avionette soldiers.

Spirits of marionette soldiers with avian features that were created to serve a sorcerer.
Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots.
Can sometimes malfunction when damaged.",67,-,"1,554",109,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,1846,1,No,138601100,290004,226004,226,134,20,55504
Avionette Soldier Ashes +5,Avionette Soldier Ashes,#REF!,5,Summons two avionette soldier spirits,Avionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two avionette soldiers.

Spirits of marionette soldiers with avian features that were created to serve a sorcerer.
Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots.
Can sometimes malfunction when damaged.",67,-,"1,736",110,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,2130,1,No,138601100,290005,226005,226,134,20,55505
Avionette Soldier Ashes +6,Avionette Soldier Ashes,#REF!,6,Summons two avionette soldier spirits,Avionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two avionette soldiers.

Spirits of marionette soldiers with avian features that were created to serve a sorcerer.
Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots.
Can sometimes malfunction when damaged.",67,-,"2,100",111,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,2414,1,No,138601100,290006,226006,226,134,20,55506
Avionette Soldier Ashes +7,Avionette Soldier Ashes,#REF!,7,Summons two avionette soldier spirits,Avionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two avionette soldiers.

Spirits of marionette soldiers with avian features that were created to serve a sorcerer.
Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots.
Can sometimes malfunction when damaged.",67,-,"2,665",114,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,2698,1,No,138601100,290007,226007,226,134,20,55507
Avionette Soldier Ashes +8,Avionette Soldier Ashes,#REF!,8,Summons two avionette soldier spirits,Avionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two avionette soldiers.

Spirits of marionette soldiers with avian features that were created to serve a sorcerer.
Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots.
Can sometimes malfunction when damaged.",67,-,"3,543",117,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,2982,1,No,138601100,290008,226008,226,134,20,55508
Avionette Soldier Ashes +9,Avionette Soldier Ashes,#REF!,9,Summons two avionette soldier spirits,Avionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two avionette soldiers.

Spirits of marionette soldiers with avian features that were created to serve a sorcerer.
Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots.
Can sometimes malfunction when damaged.",67,-,"4,240",118,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,3550,1,No,138601100,290009,226009,226,134,20,55509
Avionette Soldier Ashes +10,Avionette Soldier Ashes,#REF!,10,Summons two avionette soldier spirits,Avionette Soldiers,"Ashen remains in which spirits yet dwell.
Use to summon the spirits of two avionette soldiers.

Spirits of marionette soldiers with avian features that were created to serve a sorcerer.
Equipped with long-hafted scythes, they also attack from the skies by lobbing fire pots.
Can sometimes malfunction when damaged.",67,-,"4,441",120,0,10,-10,10,0,-20,0,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,,IMMUNE,IMMUNE,Ashes,0,1,No,138601100,290010,226010,226,134,20,55510
Kaiden Sellsword Ashes,Kaiden Sellsword Ashes,#REF!,0,Summons Kaiden sellsword spirit,Kaiden Mercenary,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Kaiden sellsword.

Spirit of a mercenary belonging to a horse-riding folk. Skillfully uses a massive blade made for dismounting other riders, and enhances his already considerable strength with war cries.
The sellswords of Kaiden made their prowess known on countless battlefields.",88,-,"1,037",100,0,0,0,0,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,224,IMMUNE,IMMUNE,Ashes,850,1,No,140500000,290000,231000,231,452,20,55600
Kaiden Sellsword Ashes +1,Kaiden Sellsword Ashes,#REF!,1,Summons Kaiden sellsword spirit,Kaiden Mercenary,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Kaiden sellsword.

Spirit of a mercenary belonging to a horse-riding folk. Skillfully uses a massive blade made for dismounting other riders, and enhances his already considerable strength with war cries.
The sellswords of Kaiden made their prowess known on countless battlefields.",88,-,"1,328",102,0,0,0,0,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,227,IMMUNE,IMMUNE,Ashes,1190,1,No,140500000,290001,231001,231,452,20,55601
Kaiden Sellsword Ashes +2,Kaiden Sellsword Ashes,#REF!,2,Summons Kaiden sellsword spirit,Kaiden Mercenary,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Kaiden sellsword.

Spirit of a mercenary belonging to a horse-riding folk. Skillfully uses a massive blade made for dismounting other riders, and enhances his already considerable strength with war cries.
The sellswords of Kaiden made their prowess known on countless battlefields.",88,-,"1,880",105,0,0,0,0,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,231,IMMUNE,IMMUNE,Ashes,1530,1,No,140500000,290002,231002,231,452,20,55602
Kaiden Sellsword Ashes +3,Kaiden Sellsword Ashes,#REF!,3,Summons Kaiden sellsword spirit,Kaiden Mercenary,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Kaiden sellsword.

Spirit of a mercenary belonging to a horse-riding folk. Skillfully uses a massive blade made for dismounting other riders, and enhances his already considerable strength with war cries.
The sellswords of Kaiden made their prowess known on countless battlefields.",88,-,"2,350",107,0,0,0,0,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,235,IMMUNE,IMMUNE,Ashes,1870,1,No,140500000,290003,231003,231,452,20,55603
Kaiden Sellsword Ashes +4,Kaiden Sellsword Ashes,#REF!,4,Summons Kaiden sellsword spirit,Kaiden Mercenary,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Kaiden sellsword.

Spirit of a mercenary belonging to a horse-riding folk. Skillfully uses a massive blade made for dismounting other riders, and enhances his already considerable strength with war cries.
The sellswords of Kaiden made their prowess known on countless battlefields.",88,-,"2,495",109,0,0,0,0,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,237,IMMUNE,IMMUNE,Ashes,2210,1,No,140500000,290004,231004,231,452,20,55604
Kaiden Sellsword Ashes +5,Kaiden Sellsword Ashes,#REF!,5,Summons Kaiden sellsword spirit,Kaiden Mercenary,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Kaiden sellsword.

Spirit of a mercenary belonging to a horse-riding folk. Skillfully uses a massive blade made for dismounting other riders, and enhances his already considerable strength with war cries.
The sellswords of Kaiden made their prowess known on countless battlefields.",88,-,"2,787",110,0,0,0,0,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,239,IMMUNE,IMMUNE,Ashes,2550,1,No,140500000,290005,231005,231,452,20,55605
Kaiden Sellsword Ashes +6,Kaiden Sellsword Ashes,#REF!,6,Summons Kaiden sellsword spirit,Kaiden Mercenary,"Ashen remains in which spirits yet dwell.
Use to summon the spirit of a Kaiden sellsword.

Spirit of a mercenary belonging to a horse-riding folk. Skillfully uses a massive blade made for dismounting other riders, and enhances his already considerable strength with war cries.
The sellswords of Kaiden made their prowess known on countless battlefields.",88,-,"3,370",111,0,0,0,0,0,0,-20,0,IMMUNE,IMMUNE,IMMUNE,IMMUNE,241,IMMUNE,IMMUNE,Ashes,2890,1,No,140500000,290006,231006,231,452,20,55606
